SpecCode,Species,autoctr,StockCode,MorphDatRefNo,Females,Males,AppearancePic,SexualAttributes,SexMorphology,SexColors,StrikingFeatures,BodyShapeI,BodyShapeII,Forehead,OperculumPresent,TypeofEyes,TypeofMouth,PosofMouth,MandibleTeeth,MandibleTeethT1,MandibleTeethT2,MandibleRowsMin,MandibleRowsMax,MaxillaTeeth,MaxillaTeethT1,MaxillaTeethT2,MaxillaRowsMin,MaxillaRowsMax,VomerineTeeth,VomerineTeethT1,VomerineTeethT2,VomerineRowsMin,VomerineRowsMax,Palatine,PalatineTeethT1,PalatineTeethT2,PalatineRowsMin,PalatineRowsMax,PharyngealTeeth,PharyngealTeethT1,PharyngealTeethT2,PharyngealRowsMin,PharyngealRowsMax,TeethonTongue,Lipsteeth,DermalTeeth,CommentonTeeth,TypeofScales,Scutes,Keels,HorStripesTTI,HorStripesTTII,VerStripesTTI,VerStripesTTII,VerStripesTTIII,DiaStripesTTI,DiaStripesTTII,DiaStripesTTIII,CurStripesTTI,CurStripesTTII,CurStripesTTIII,SpotsTTI,SpotsTTII,SpotsTTIII,DorsalFinI,DorsalFinII,CaudalFinI,CaudalFinII,AnalFinI,AnalFinII,LateralLinesNo,LLinterrupted,ScalesLateralmin,ScalesLateralmax,PoredScalesMin,PoredScalesMax,LatSeriesMin,LatSeriesMax,ScaleRowsAboveMin,ScaleRowsAboveMax,ScaleRowsBelowMin,ScaleRowsBelowMax,ScalesPeduncMin,ScalesPeduncMax,BarbelsNo,BarbelsType,GillCleftsNo,Spiracle,GillRakersLowMin,GillRakersLowMax,GillRakersUpMin,GillRakersUpMax,GillRakersTotalMin,GillRakersTotalMax,Vertebrae,VertebraePreanMin,VertebraePreanMax,VertebraeTotalMin,VertebraeTotalMax,DorsalAttributes,Dfinno,DorsalSpinesMin,DorsalSpinesMax,Notched,DorsalSoftRaysMin,DorsalSoftRaysMax,Adifin,DFinletsmin,DFinletsmax,VFinletsmin,VFinletsmax,CShape,Attributes,Afinno,AnalFinSpinesMin,AnalFinSpinesMax,Araymin,Araymax,PectoralAttributes,Pspines2,Praymin,Praymax,PelvicsAttributes,VPosition,VPosition2,Vspines,Vraymin,Vraymax,StandardLengthCm,Forklength,Totallength,HeadLength,PreDorsalLength,PrePelvicsLength,PreAnalLength,PostHeadDepth,PostTrunkDepth,MaximumDepth,PeduncleDepth,PeduncleLength,CaudalHeight,PreorbitalLength,EyeLength,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,RemarkSex,AddChars,SimilarSpecies1,SimilarSpec1Remarks,SimilarSpecies2,SimilarSpec2Remarks,EaseofID,OtherRef1,OtherRef2,TS
5394,Gymnothorax meleagris,3421,5653,1602,0,0,NA,NA,NA,NA,NA,eel-like,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Biserial maxillary teeth, the inner and outer series about equal in length; intermaxillary teeth arranged in a peripheral series, a median series, and an intermediate series on each side between the median and peripheral series (Ref. 74922).",NA,absent,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,preanal,48,53,127,132,continuous with caudal fin,1,0,0,0,0,0,absent,0,0,0,0,more or less truncate,more or less normal,1,0,0,0,0,more or less normal,NA,NA,NA,suppressed/absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,1992-05-21T00:00:00Z,10,2014-09-13T00:00:00Z,NA,NA,NA,"Mouth white inside, contrasting the outer dark skin with small white spots (Ref. 30404, 48635).
Description:  Characterized by body depth at gill opening 11-18 in TL; tail tapering only slightly until posterior most portion; origin of dorsal fin about midway between gill opening and corner of mouth; anus anterior to middle of body; two rows of jaw teeth; teeth at front of upper jaw in five rows; longer canines in middle row than outer rows; inner row of 7-12 smaller canines at side of upper jaw (Ref. 90102).  Predorsal vertebrae 4-6 (Ref. 92337).",NA,NA,NA,NA,NA,30404,74922,NA
6395,Gymnothorax pictus,4160,6716,1602,0,0,NA,NA,NA,NA,NA,eel-like,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,present,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,more than one spot,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,135,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-05T00:00:00Z,2291,2013-02-12T00:00:00Z,NA,NA,NA,"Greyish and speckled with irregular, dark markings (Ref. 3257).  Young yellowish with hollow-centered spots which becomes less conspicuous with age (Ref. 3257).  Lacks the molariform teeth as well as the depressible vomerine fangs present in most <i>Gymnothorax</i> and have two rows of vomerine teeth (Ref. 37816).
Description:  Characterized by body depth at gill opening 15-22 in TL; origin of dorsal fin above or slightly anterior to gill opening; anus at middle of body (Ref. 90102).",NA,NA,NA,NA,NA,37816,90102,NA
4905,Gymnothorax undulatus,3081,5138,1602,0,0,NA,NA,NA,NA,NA,eel-like,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,138,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-09-05T00:00:00Z,2291,2013-04-12T00:00:00Z,NA,NA,NA,"Distinctive pattern of light undulating lines and speckles on a dark green background.  Snout often yellow (Ref. 30404).
Description:  Characterized by body depth at gill opening 12-21 in TL; origin of dorsal fin anterior to gill opening; anus at or slightly anterior to middle of body; long canine teeth anteriorly in jaws, some alternating with smaller teeth; front of upper jaw with three very long canines in median row; few inner canines on side of  upper jaw in smaller specimens (Ref. 90102).",NA,NA,NA,NA,NA,30404,90102,NA
65073,Halichoeres claudia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12663,Halichoeres hortulanus,6925,13008,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,mainly dorsal,on trunk and tail,more than one spot or stripe,no colored margin,more than one spot or stripe,no colored margin,no spots or stripes,no colored margin,1,0,26,26,26,26,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,20,25,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,11,11,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,11,11,more or less normal,0,13,14,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1995-06-28T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,"Some geographical variations between Indian and Pacific Ocean and Red Sea.  Adults with one or two yellow saddles over the back and sometimes with small black spot on upper peduncle.  Small juveniles black and white, gradually changing with growth to adult pattern (Ref. 48636).",NA,NA,NA,NA,NA,NA,NA,NA
5630,Halichoeres margaritaceus,3609,5924,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,lateral,on trunk and tail,no spots or stripes,NA,NA,NA,NA,NA,1,0,27,27,28,28,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,17,21,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,11,11,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,11,11,more or less normal,0,13,14,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1995-06-28T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,"Females olivaceous on back, the scale edges dark brown, pale ventrally, with whitish blotches of unequal size and a large pink area posteriorly on the abdomen; a black spot on opercular flap, small one behind eye, one at front of dorsal fin and a large one rimmed in yellow or blue in middle of fin; no black spot at upper base of pectoral fins; males green with orange-red spots, some linked to form irregular markings, the white blotches and large pink area on abdomen lost, and the black spots lost or reduced.  Males are distinguished by different cheek patterns.  In this species, it has a near horizontal pink band below the eye (Ref. 48636).",NA,NA,NA,NA,NA,NA,NA,NA
5631,Halichoeres marginatus,3610,5925,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,20,NA,NA,NA,NA,NA,NA,1,9,9,0,13,14,absent,0,0,0,0,NA,NA,1,3,3,12,13,NA,0,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1995-06-30T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,Juveniles are black with numerous longitudinal white streaks (Ref. 1602).,NA,NA,NA,NA,NA,4392,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5634,Halichoeres trimaculatus,3613,5928,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,more than one spot,lateral,on trunk and tail,more than one spot or stripe,NA,more than one spot or stripe,NA,more than one spot or stripe,NA,1,0,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,11,11,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,10,11,more or less normal,0,14,15,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1995-06-28T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,"Light greenish to yellowish on back, white below; scale rims pink to blackish; a black spot is at the upper base of the pectoral fin; another black spot about equal to eye diameter is at the upper base of the caudal peduncle.",NA,NA,NA,NA,NA,NA,NA,NA
5635,Hemigymnus fasciatus,3614,5929,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,1,0,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,16,17,6,6,22,24,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,10,11,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,11,11,more or less normal,0,13,14,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8,NA,NA,NA,NA,NA,65,1995-06-30T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,Lips thick with age (Ref. 1623).  Several color phases with age and sex (Ref. 48636).  Basic color pattern changes little with growth although the posteriormost white bands disappear on large individuals (Ref. 1602).,NA,NA,NA,NA,NA,NA,NA,NA
5586,Hemitaurichthys polylepis,3565,5876,4855,0,0,NA,NA,NA,NA,striking type of mouth,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,villiform,NA,4,6,present,villiform,NA,4,6,absent,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Teeth in tightly packed rows.,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,1,0,68,74,NA,NA,NA,NA,12,16,31,37,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,15,17,NA,NA,NA,NA,NA,extending over most of the back length,1,12,12,0,23,26,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,19,21,more or less normal,0,16,19,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-13T00:00:00Z,2310,2013-04-19T00:00:00Z,NA,NA,NA,Description:  Readily identified by unusual coloration (Ref. 48636). Snout length 2.6-2.8 in HL.  Body depth 1.5-1.6 in SL (Ref. 90102).,NA,NA,NA,NA,NA,90102,NA,NA
5588,Heniochus acuminatus,3567,5878,4855,0,0,NA,NA,NA,NA,striking fins,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,villiform,NA,10,10,present,villiform,NA,10,10,absent,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,present,dorsal and ventral,reaching ventral contour,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,1,0,48,57,47,54,NA,NA,11,13,23,28,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,13,18,NA,NA,NA,NA,NA,first fin ray very elongated,1,11,12,0,22,27,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,17,19,more or less normal,0,15,18,more or less normal,thoracic,beneath origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-13T00:00:00Z,2310,2013-04-22T00:00:00Z,NA,NA,NA,Description:   Snout length 2.7-3.3 in HL; body depth 1.2-1.5 in SL (Ref. 90102).,7769,"Distinguished from the very similar <i>H. diphreutes</i> by the longer snout, rounder shape and longer and more angular anal fin (Ref. 48636).",NA,NA,NA,90102,NA,NA
5589,Heniochus chrysostomus,3568,5879,4855,0,0,NA,NA,NA,NA,striking fins,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,villiform,NA,11,NA,present,villiform,NA,11,NA,absent,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,present,dorsal and ventral,reaching ventral contour,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,more than one spot or stripe,colored margin,1,0,57,61,NA,NA,NA,NA,11,12,23,25,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22,26,NA,NA,NA,NA,NA,first fin ray very elongated,1,12,13,0,21,22,absent,0,0,0,0,more or less truncate,more or less normal,1,0,0,17,18,more or less normal,0,17,17,more or less normal,thoracic,beneath origin of D1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-13T00:00:00Z,2310,2013-04-22T00:00:00Z,NA,NA,NA,"Description:  Body color is white with three oblique broad dark brown bands, the first running from the top of the head through the eye to the abdomen, the second from the fourth dorsal spine to the posterior of the anal fin, and the third on the back and the adjacent dorsal fin (Ref. 4855).  Juveniles have a longer, narrower ""pennant"" than adults as well as a double ocellus in the black portion of the anal fin (Ref. 37816).    Snout length 3.0-3.6 in HL; body depth 1.5-1.6 in SL (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
5590,Heniochus monoceros,3569,5880,4855,0,0,NA,NA,NA,NA,striking fins,short and / or deep,compressed,clearly concave,-1,more or less normal,more or less normal,terminal,present,villiform,NA,8,9,present,villiform,NA,8,9,absent,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ctenoid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,present,dorsal and ventral,reaching ventral contour,no spots,NA,NA,no spots or stripes,no colored margin,no spots or stripes,no colored margin,no spots or stripes,no colored margin,1,0,58,64,55,61,NA,NA,9,10,23,26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,13,19,NA,NA,NA,NA,NA,first fin ray very elongated,1,12,12,0,24,27,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,17,19,more or less normal,0,17,18,more or less normal,thoracic,beneath origin of D1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1994-01-13T00:00:00Z,2310,2013-04-22T00:00:00Z,NA,NA,NA,Description:   A pair of bony knobs is on the forehead (Ref.1602).  Adults with short banner (Ref. 48636).  Snout length 3.0-3.6 in HL; body depth 1.5-1.6 in SL (Ref. 90102).,5591,Juveniles of this species resemble juveniles of <i>H. singularis</i> and may be differentiated by the position of the middle black band that passes behind the white pennant in <i>H. monoceros</i> and in front of it in <i>H. singularis</i> (Ref.1602).,NA,NA,NA,90102,NA,NA
5539,Hipposcarus longiceps,3530,5829,1602,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,clearly convex,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,22,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,10,10,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,9,9,more or less normal,0,14,16,more or less normal,thoracic,beneath origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,65,1995-07-03T00:00:00Z,65,2012-11-30T00:00:00Z,NA,NA,NA,"Small juveniles are light brownish with a broad longitudinal orange band; the primary phase is a whitish brown to light gray with a yellowish tail; the terminal phase is light blue and green (Ref. 1602, 48636).  Adults best recognized by the shape of the head (Ref. 48636).",NA,NA,NA,NA,NA,NA,NA,NA
5637,Hologymnosus annulatus,3616,5931,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,present,lateral,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,no spots,NA,NA,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,1,0,100,118,100,118,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,19,23,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,12,12,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,12,12,more or less normal,0,13,13,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.3,NA,NA,NA,NA,NA,65,1995-06-28T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,"Two-color forms:  the 'true' species in the Indian Ocean and Red Sea and its sibling in the Pacific regions.  Females look almost black; males mainly greenish with blue face, of which Indian form shows a white band central to the body, whilst the Pacific form a pale peduncular area when in nuptial mode (Ref. 48636).  Juvenile <i>H. annulatus</i> very closely resemble juvenile <i>Malacanthus latovittatus</i> (Ref.1602).  Poorly developed pharyngeal teeth (Ref. 1602).",NA,NA,NA,NA,NA,NA,NA,NA
5638,Hologymnosus doliatus,3617,5932,2334,0,0,NA,NA,NA,NA,none,fusiform / normal,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,NA,NA,NA,NA,present,NA,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,present,dorsal and ventral,reaching ventral contour,absent,NA,NA,absent,NA,NA,more than one spot,lateral,on trunk and tail,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,more than one spot or stripe,colored margin,1,0,97,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,18,22,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,12,12,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,12,12,more or less normal,0,13,13,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,65,1995-06-28T00:00:00Z,65,2013-01-15T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7710,Hyporhamphus affinis,4859,8019,10943,0,0,NA,NA,NA,NA,NA,elongated,oval,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,29,8,10,30,41,NA,36,40,54,59,NA,1,0,0,0,14,17,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,19,NA,0,11,13,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1995-08-30T00:00:00Z,2291,2013-02-22T00:00:00Z,NA,NA,NA,"Body deep blue above, silvery stripe on side, silvery white below; caudal fin bluish, other fins unpigmented; tip and distal half of underside of lower jaw bright carmine red (Ref. 4164).
Description:  Characterized by depth of body 8.1-10.6 in SL; well developed anterior lobe of dorsal fin; body width contained 1.1-1.4 in its depth; presence of scales on upper jaw; preordital length much greater than upper jaw length; caudal fin with lower lobe slightly longer than upper (Ref. 90102).",NA,NA,NA,NA,NA,90102,NA,NA
5650,Labroides bicolor,3629,5944,2334,0,0,NA,NA,NA,NA,none,elongated,compressed,more or less straight,-1,more or less normal,more or less normal,terminal,present,canine-like,NA,NA,NA,present,canine-like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cycloid scales,absent,0,absent,NA,absent,NA,NA,absent,NA,NA,absent,NA,NA,no spots,NA,NA,no spots or stripes,colored margin,one spot or stripe,colored margin,no spots or stripes,colored margin,1,0,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no striking attributes,1,9,9,0,10,11,absent,0,0,0,0,more or less truncate,more or less normal,1,3,3,9,10,more or less normal,0,13,13,more or less normal,thoracic,behind origin of D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,65,1995-06-29T00:00:00Z,113,1995-09-13T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
